"playercode","EventId","iscritto","Year","date_tournament","EventName","EventType","EventCountry","Surface","TotPrizeMoney","Same_Nationality","IFNULL(`Rank`, 601)","ha_pts_def"
cf01,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,275,0
p0ea,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,276,0
p0ea,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,276,0
c0hb,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,280,0
c0hb,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,280,0
s0mn,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,281,1
s0mn,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,281,1
t0fi,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,282,0
t0fi,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,282,0
p0k4,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,283,0
p0k4,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,283,0
m0np,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,286,0
m0np,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,286,0
ge28,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,289,0
ge28,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,289,0
p0d0,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,293,0
p0d0,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,293,0
h0cx,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,294,0
h0cx,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,294,0
c0aj,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,296,0
m0e1,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,297,0
m0e1,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,297,0
s0gz,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,300,0
s0gz,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,300,0
b0ou,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,302,0
b0ou,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,302,0
a09u,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,303,0
a09u,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,303,0
z0cq,7581,1,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,1,304,0
z0cq,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,304,0
n731,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,308,0
n731,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,308,0
s0cg,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,309,0
s0cg,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,309,0
b0lw,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,314,0
b0lw,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,314,0
mp01,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,319,0
mp01,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,319,0
gb93,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,322,0
gb93,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,322,0
e698,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,329,0
e698,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,329,0
s0bt,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,336,0
s0bt,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,336,0
v717,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,345,0
v717,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,345,0
so20,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,369,1
so20,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,369,1
ea27,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,372,0
ea27,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,372,0
o0be,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,400,0
o0be,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,400,0
be90,7581,0,2025,"2025-09-15",Chengdu,"250",China,Hard,1190210,0,417,0
be90,4713,0,2025,"2025-09-15",Hangzhou,"250",China,Hard,1019185,0,417,0
bk92,747,1,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,16,0
bk92,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,16,0
m0ni,747,1,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,19,0
m0ni,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,19,0
d0fj,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,30,0
d0fj,329,1,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,30,0
gj37,747,1,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,31,0
gj37,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,31,0
gc88,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,48,0
gc88,329,1,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,48,0
ea24,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,55,0
ea24,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,55,0
bk40,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,56,0
bk40,329,1,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,56,0
hb71,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,69,0
mo44,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,70,1
mo44,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,70,1
te30,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,72,0
te30,329,1,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,72,0
a0fc,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,73,0
a0fc,329,1,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,73,0
tc61,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,78,0
tc61,329,1,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,78,0
n0bs,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,82,0
n0bs,329,1,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,82,0
b0cd,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,86,0
b0cd,329,1,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,86,0
m0jz,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,98,1
m0jz,329,1,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,98,1
sl28,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,102,0
sl28,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,102,0
j551,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,111,0
j551,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,111,0
p0hw,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,115,0
p0hw,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,115,0
s0ze,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,135,0
s0ze,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,135,0
ea13,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,142,0
ea13,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,142,0
wb08,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,147,0
wb08,329,1,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,1,147,0
b0u4,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,155,0
b0u4,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,155,0
wb32,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,158,0
wb32,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,158,0
d0h9,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,160,0
d0h9,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,160,0
c0ht,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,174,0
c0ht,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,174,0
p0ht,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,178,0
p0ht,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,178,0
c0ak,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,184,0
c0ak,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,184,0
cg33,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,186,0
cg33,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,186,0
kb95,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,187,0
kb95,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,187,0
b0gy,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,188,0
b0gy,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,188,0
s0uv,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,190,0
s0uv,329,1,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,1,190,0
p0j1,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,196,0
p0j1,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,196,0
g0gw,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,203,0
g0gw,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,203,0
ss25,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,205,0
ss25,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,205,0
p0ay,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,207,0
p0ay,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,207,0
c0nb,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,211,0
c0nb,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,211,0
e0dd,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,213,0
e0dd,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,213,0
gh92,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,215,0
gh92,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,215,0
b0er,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,216,0
b0er,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,216,0
r0a7,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,222,0
r0a7,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,222,0
o660,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,223,1
o660,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,223,1
m0on,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,228,0
m0on,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,228,0
f840,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,230,0
f840,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,230,0
ph78,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,233,0
ph78,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,233,0
sn54,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,234,0
sn54,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,234,0
y218,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,235,0
y218,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,235,0
dc76,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,241,0
dc76,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,241,0
m0n1,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,242,0
m0n1,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,242,0
t09x,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,245,0
t09x,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,245,0
z09f,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,247,0
z09f,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,247,0
s0o6,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,250,0
s0o6,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,250,0
g0ix,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,251,0
g0ix,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,251,0
l0cf,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,252,0
l0cf,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,252,0
m0oh,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,256,0
m0oh,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,256,0
kc33,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,265,0
kc33,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,265,0
t0fi,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,272,0
t0fi,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,272,0
cf01,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,275,0
cf01,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,275,0
p0ea,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,276,0
p0ea,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,276,0
m0np,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,279,0
m0np,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,279,0
p0k4,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,282,0
p0k4,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,282,0
s0mn,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,283,0
s0mn,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,283,0
c0hb,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,284,0
c0hb,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,284,0
ge28,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,287,0
ge28,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,287,0
p0d0,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,291,0
p0d0,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,291,0
h0cx,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,292,0
h0cx,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,292,0
m0e1,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,295,1
m0e1,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,295,1
b0ou,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,300,0
b0ou,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,300,0
s0gz,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,301,0
s0gz,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,301,0
a09u,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,302,0
a09u,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,302,0
z0cq,747,1,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,1,305,0
z0cq,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,305,0
c0aj,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,308,0
s0cg,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,315,0
s0cg,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,315,0
mp01,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,319,0
mp01,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,319,0
n731,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,320,0
n731,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,320,0
gb93,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,322,0
gb93,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,322,0
e698,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,329,0
e698,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,329,0
b0lw,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,330,0
b0lw,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,330,0
s0bt,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,336,0
s0bt,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,336,0
v717,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,344,0
v717,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,344,0
z371,747,1,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,1,370,1
z371,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,370,1
so20,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,372,0
so20,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,372,0
ea27,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,377,0
ea27,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,377,0
o0be,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,398,0
o0be,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,398,0
be90,747,0,2025,"2025-09-22",Beijing,"500",China,Hard,4016050,0,414,0
be90,329,0,2025,"2025-09-22",Tokyo,"500",Japan,Hard,2226470,0,414,0
bk92,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,16,0
bk92,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,16,0
bk92,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,16,0
m0ni,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,19,0
m0ni,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,19,0
m0ni,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,19,0
d0fj,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,26,0
d0fj,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,26,0
d0fj,9410,1,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,26,0
gj37,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,27,0
gj37,429,1,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,27,0
gj37,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,27,0
gc88,7485,1,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,54,0
gc88,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,54,0
gc88,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,54,0
b0cd,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,56,0
b0cd,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,56,0
b0cd,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,56,0
bk40,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,61,0
bk40,429,1,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,61,0
bk40,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,61,0
ea24,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,63,0
ea24,429,1,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,63,0
ea24,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,63,0
te30,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,73,0
te30,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,73,0
te30,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,73,0
a0fc,7485,1,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,74,0
a0fc,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,74,0
a0fc,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,74,0
tc61,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,80,0
tc61,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,80,0
tc61,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,80,0
n0bs,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,84,0
n0bs,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,84,0
n0bs,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,84,0
mo44,7485,1,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,89,1
mo44,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,89,1
mo44,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,89,1
m0jz,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,95,0
m0jz,429,1,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,95,0
m0jz,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,95,0
sl28,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,98,0
sl28,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,98,0
sl28,9410,1,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,98,0
j551,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,109,0
j551,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,109,0
j551,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,109,0
p0hw,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,120,0
p0hw,429,1,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,120,0
p0hw,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,120,0
s0ze,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,135,0
s0ze,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,135,0
s0ze,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,135,0
b0u4,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,136,0
b0u4,429,1,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,136,0
b0u4,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,136,0
ea13,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,145,0
ea13,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,145,0
ea13,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,145,0
d0h9,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,157,0
d0h9,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,157,0
d0h9,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,157,0
m0n1,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,159,0
m0n1,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,159,0
m0n1,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,159,0
wb08,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,167,0
wb08,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,167,0
wb08,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,167,0
b0gy,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,170,0
b0gy,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,170,0
b0gy,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,170,0
s0uv,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,174,0
s0uv,429,1,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,174,0
s0uv,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,174,0
wb32,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,175,0
wb32,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,175,0
wb32,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,175,0
c0ht,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,178,0
c0ht,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,178,0
c0ht,9410,0,2025,"2025-10-13",Almaty,"250",Kazakhstan,Hard,1055255,0,178,0
cg33,7485,0,2025,"2025-10-13",Brussels,"250",Belgium,Hard,706850,0,179,1
cg33,429,0,2025,"2025-10-13",Stockholm,"250",Sweden,Hard,706850,0,179,1
